Map,Lot,Unit,Street Address,Acres,Class,Assess. 2021,Apprais. 2021,Improv. 2021,Land Value 2021,Total Value 2021,Assess. 2020,Apprais. 2020,Recent Sale,Recent Date,Previous Sale,Previous Date,Grafton Sale,Grafton Date
409,60,,127 BAKER HILL RD,5.1,R,"$178,600","$178,600","$56,500","$122,100","$178,600","$144,400","$144,400",$0,,$0,,$0,
409,61,,124 BAKER HILL RD,2,R,"$277,700","$277,700","$122,600","$155,100","$277,700","$230,300","$230,300",$0,,$0,,$0,
409,63,,25 ISAAC PERKINS RD,12.11,R,"$138,000","$235,200","$43,400","$191,800","$235,200","$121,500","$201,100","$383,000",2011-09-09,$0,,$0,
409,64,,41 ISAAC PERKINS RD,3.2,R,"$428,300","$428,300","$265,300","$163,000","$428,300","$379,200","$379,200","$37,263",1989-10-26,$0,,$0,
409,65,,47 ISAAC PERKINS RD,4.1,R,"$250,200","$250,200","$81,200","$169,000","$250,200","$233,600","$233,600",$0,,$0,,$0,
409,67,,68 ISAAC PERKINS RD,52,R,"$552,800","$765,700","$370,500","$395,200","$765,700","$396,600","$589,500",$0,2006-04-11,$0,,$0,
409,68,,54 ISAAC PERKINS RD,5.9,R,"$356,200","$356,200","$160,500","$195,700","$356,200","$298,500","$298,500",$0,2021-01-25,$0,,$0,
409,69,,48 ISAAC PERKINS RD,2.1,R,"$291,300","$291,300","$142,900","$148,400","$291,300","$223,600","$223,600",$0,,$0,,$0,
409,70,,40 ISAAC PERKINS RD,9.1,R,"$479,500","$479,500","$277,500","$202,000","$479,500","$391,100","$391,100",$0,2006-01-26,$0,,$0,
409,71,,34 ISAAC PERKINS RD,16.9,R,"$437,500","$526,200","$261,400","$264,800","$526,200","$386,200","$466,500","$383,000",2011-09-09,$0,,$0,
409,72,,160 EAST ST,241,S,"$19,100","$401,100",$0,"$401,100","$401,100","$19,100","$354,800","$248,300",2020-05-14,$0,,"$248,300",2020-05-14
409,73,,65 ALDEN LN,6,R,"$12,200","$12,200",$0,"$12,200","$12,200","$10,500","$10,500","$10,000",2013-03-22,$0,,$0,
409,75,,16 ISAAC PERKINS RD,13,R,"$633,200","$723,000","$368,900","$354,100","$723,000","$549,700","$631,000","$792,500",2020-06-24,"$720,000",2017-09-18,"$792,500",2020-06-24
409,76,,10 ISAAC PERKINS-1 ALDEN  RD,11.8,R,"$283,600","$318,600","$141,900","$176,700","$318,600","$227,900","$259,700",$800,1977-02-21,"$1,800",1975-03-09,$0,
409,78,,60 BAKER HILL RD,32.5,R,"$477,700","$605,100","$298,200","$306,900","$605,100","$369,100","$484,600",$0,1980-11-26,"$22,000",1977-07-29,$0,
409,79,,62 BAKER HILL RD,37,R,"$33,700","$121,000","$17,100","$103,900","$121,000","$28,400","$107,700","$75,000",2008-10-24,$0,,$0,
409,80,,56 BAKER HILL RD,5.37,R,"$414,200","$414,200","$162,400","$251,800","$414,200","$336,000","$336,000",$0,2007-11-06,"$172,000",1997-05-14,$0,
409,82,,48 BAKER HILL RD,10.5,R,"$279,800","$279,800","$53,700","$226,100","$279,800","$255,400","$255,400",$0,,$0,,$0,
409,83,,14 BAKER HILL RD,0.47,R,"$200,600","$200,600","$103,600","$97,000","$200,600","$158,400","$158,400","$163,900",2020-12-31,"$42,500",1984-01-01,"$163,900",2020-12-31
409,84,,12 BAKER HILL RD,81.21,R,"$113,300","$422,400",$0,"$422,400","$422,400","$108,100","$407,700","$400,000",2021-03-19,"$687,000",2006-09-12,"$400,000",2021-03-19
409,85,,2 BAKER HILL RD,0.53,R,"$498,800","$498,800","$355,700","$143,100","$498,800","$476,900","$476,900","$4,000",1998-10-06,"$185,000",1988-06-29,$0,
409,86,,176 DORCHESTER RD,0.67,R,"$465,900","$465,900","$318,200","$147,700","$465,900","$454,200","$454,200","$453,000",2005-09-28,"$4,000",1997-06-07,$0,
409,87,,168 DORCHESTER RD,0.71,R,"$398,600","$398,600","$245,800","$152,800","$398,600","$368,400","$368,400","$340,000",2010-08-27,"$303,000",2001-07-19,$0,
409,88,,166 DORCHESTER RD,0.22,R,"$226,100","$226,100","$125,600","$100,500","$226,100","$202,700","$202,700","$20,000",1994-12-19,$0,,$0,
409,90,,162 DORCHESTER RD,0.48,R,"$173,600","$173,600","$68,200","$105,400","$173,600","$162,000","$162,000",$0,1995-10-05,"$37,400",1988-10-13,$0,
409,91,,150 DORCHESTER RD,1.5,R,"$259,300","$259,300","$128,000","$131,300","$259,300","$221,300","$221,300","$165,000",2017-07-24,"$195,000",2010-11-22,$0,
409,93,,130 DORCHESTER RD,0.34,E,"$4,400","$4,400",$0,"$4,400","$4,400","$4,100","$4,100",$0,,$0,,$0,
409,94,,116 DORCHESTER RD,17,R,"$192,500","$192,500","$31,100","$161,400","$192,500","$161,500","$161,500","$131,266",2005-08-24,$0,,$0,
409,95,,98 DORCHESTER RD,4.4,R,"$220,800","$220,800","$73,600","$147,200","$220,800","$180,900","$180,900","$205,000",2006-04-18,$0,,$0,
409,96,,72 DORCHESTER RD,23.3,R,"$254,300","$379,200","$118,300","$260,900","$379,200","$167,600","$281,000","$4,000",1988-11-02,$0,,$0,
409,98,,136 WASHBURN HILL RD,249.3,R,"$1,187,500","$1,903,600","$859,100","$1,044,500","$1,903,600","$1,146,000","$1,795,600","$1,700,000",2017-11-01,"$1,650,000",2004-04-02,$0,
409,99,,92 WASHBURN HILL RD,84,R,"$1,999,000","$2,395,400","$1,529,800","$865,600","$2,395,400","$1,576,100","$1,935,300","$2,650,000",2015-04-28,"$1,535,000",2005-04-25,$0,
409,100,,100 EAST ST,113,S,"$16,900","$327,000",$0,"$327,000","$327,000","$16,900","$199,100","$328,900",2020-05-14,$0,,"$328,900",2020-05-14
410,2,,60 EAST ST,28.4,S,"$1,700","$72,300",$0,"$72,300","$72,300","$1,700","$64,800","$112,133",2020-05-14,$0,,"$112,133",2020-05-14
410,3,,294 BAKER HILL RD,26,R,"$26,400","$280,200","$9,400","$270,800","$280,200","$21,300","$222,700","$396,933",2020-05-14,$0,,"$396,933",2020-05-14
410,5,,232 BAKER HILL RD,44.4,R,"$1,145,300","$1,390,700","$952,200","$438,500","$1,390,700","$913,900","$1,128,100",$0,2003-02-17,"$90,000",1998-03-20,$0,
410,6,,216 BAKER HILL RD,7.9,R,"$326,400","$326,400","$132,200","$194,200","$326,400","$278,800","$278,800",$0,2013-04-18,"$320,000",2009-02-02,$0,
410,9,1000,190 BAKER HILL RD,55.4,R,"$692,200","$1,013,200","$536,700","$476,500","$1,013,200","$614,000","$905,000","$850,000",2003-09-22,"$112,942",1989-11-03,$0,
410,10,1000,172 BAKER HILL RD,40.52,R,"$813,500","$956,900","$620,900","$336,000","$956,900","$755,900","$885,800",$0,2015-12-23,"$490,000",1996-08-12,$0,
410,10,2000,180 BAKER HILL RD,12,S,"$1,600","$180,000",$0,"$180,000","$180,000","$1,600","$142,400",$0,2014-02-10,"$60,300",2000-06-16,$0,
410,11,,168 BAKER HILL RD,9.2,R,"$231,900","$231,900","$62,100","$169,800","$231,900","$183,100","$183,100",$0,2010-07-06,$0,,$0,
410,12,,159 BAKER HILL RD,2.26,R,"$635,400","$635,400","$496,200","$139,200","$635,400","$558,600","$558,600",$0,2020-04-30,"$385,000",2005-08-26,$0,
410,13,2000,15 BAILEY HILL LN,34.1,S,"$5,300","$220,200",$0,"$220,200","$220,200","$5,300","$180,600",$0,2011-01-05,"$60,300",2000-06-16,$0,
410,33,2000,44 BAILEY HILL LN,525,S,"$30,700","$997,900",$0,"$997,900","$997,900","$30,700","$909,100",$0,2011-12-30,"$1,330,000",2006-09-15,$0,
410,15,,99 BEAR HILL LN,6.2,R,"$304,800","$304,800","$200,900","$103,900","$304,800","$248,800","$248,800","$289,000",2013-09-04,"$170,000",2003-05-08,$0,
410,16,,101 BEAR HILL LN,1.8,S,$100,"$66,800",$0,"$66,800","$66,800",$100,"$56,200",$0,2012-03-15,"$37,000",2002-04-26,$0,
410,18,,103 BEAR HILL LN,0.94,S,$100,"$92,100",$0,"$92,100","$92,100",$100,"$63,500",$0,2012-03-15,"$65,000",2007-11-16,$0,
410,19,,107 BEAR HILL LN,0.91,R,"$129,600","$129,600","$33,700","$95,900","$129,600","$121,600","$121,600",$0,2007-02-15,"$5,000",1987-12-07,$0,
410,20,,111 BEAR HILL LN,116,S,"$3,900","$572,000",$0,"$572,000","$572,000","$3,900","$491,600",$0,2012-03-15,"$350,000",2005-02-18,$0,
410,21,,102 BEAR HILL LN,0.63,S,$100,"$33,700",$0,"$33,700","$33,700",$100,"$23,200",$0,2012-03-15,"$36,000",2008-01-04,$0,
410,22,,38 BAILEY HILL LN,13.28,S,"$1,300","$140,400",$0,"$140,400","$140,400","$1,300","$108,100",$0,2012-03-21,$0,,$0,
410,24,,24 BAILEY HILL LN,8,R,"$83,500","$83,500",$0,"$83,500","$83,500","$68,100","$68,100",$0,2009-10-27,"$60,000",2004-09-02,$0,
410,28,,205 BAKER HILL RD,1.93,R,"$234,400","$234,400","$89,200","$145,200","$234,400","$176,000","$176,000",$0,1975-03-18,$0,,$0,
410,29,,215 BAKER HILL RD,4.06,R,"$470,800","$470,800","$309,500","$161,300","$470,800","$434,500","$434,500","$168,000",1998-11-06,"$149,000",1997-07-01,$0,
410,30,,7 CLAFLIN LN,7.89,R,"$139,200","$139,200",$0,"$139,200","$139,200","$113,400","$113,400","$52,000",2015-12-17,"$73,000",1980-04-07,$0,
410,31,,15 CLAFLIN LN,17.7,R,"$420,500","$420,500","$179,900","$240,600","$420,500","$347,500","$347,500","$405,000",2021-03-17,$0,,"$405,000",2021-03-17
410,33,1000,42 CLAFLIN LN,77.52,R,"$1,862,900","$2,324,500","$1,543,900","$780,600","$2,324,500","$1,486,100","$1,818,600","$2,575,000",2020-09-24,"$1,550,000",2009-10-05,"$2,575,000",2020-09-24
410,34,,12 CLAFLIN LN,15,S,$900,"$197,900",$0,"$197,900","$197,900",$900,"$152,500",$0,2014-02-10,"$125,000",2000-01-28,$0,
410,35,,25 PICO RD,26,5,"$1,800","$227,800",$0,"$227,800","$227,800","$1,800","$184,200",$0,2014-02-10,"$27,000",1999-02-12,$0,
410,36,,43 PICO RD,6.7,R,"$432,400","$432,400","$237,600","$194,800","$432,400","$300,700","$300,700","$525,000",2021-02-09,"$300,000",2004-01-22,"$525,000",2021-02-09
410,37,,14 CLAFLIN LN,8.4,S,$400,"$23,100",$0,"$23,100","$23,100",$400,"$21,000",$0,2014-02-10,"$125,000",2000-01-28,$0,
410,38,,59 PICO RD,2.07,R,"$303,900","$303,900","$176,500","$127,400","$303,900","$243,700","$243,700","$320,000",2019-07-10,"$262,733",2006-07-28,$0,
410,39,,65 PICO RD,2.44,R,"$229,000","$229,000","$94,200","$134,800","$229,000","$172,200","$172,200","$180,000",2008-09-15,$0,,$0,
410,40,,75 PICO RD,39.3,S,"$3,100","$353,700",$0,"$353,700","$353,700","$3,100","$299,000","$82,500",2013-01-24,"$189,000",2011-07-05,$0,
410,41,,7 BLISS LN,40.83,R,"$724,900","$969,700","$535,000","$434,700","$969,700","$683,600","$899,600",$0,2017-11-29,"$795,000",2014-02-10,$0,
410,42,,31 BLISS LN,42,R,"$725,500","$970,800","$538,000","$432,800","$970,800","$664,500","$880,800","$810,000",2008-03-06,"$4,000",1988-08-19,$0,
410,46,1000,74 BLISS LN,54.35,R,"$868,500","$1,143,300","$653,900","$489,400","$1,143,300","$809,600","$1,059,100","$1,695,000",2014-03-27,"$1,025,000",2012-06-04,$0,
410,48,,60 BLISS LN,2.9,R,"$128,800","$128,800",$0,"$128,800","$128,800","$103,700","$103,700",$0,,$0,,$0,
410,49,,54 BLISS LN,3,R,"$365,300","$365,300","$196,600","$168,700","$365,300","$296,300","$296,300","$4,000",1981-07-02,$0,,$0,
410,50,,50 BLISS LN,70.9,R,"$296,000","$528,800","$73,200","$455,600","$528,800","$225,000","$435,900",$0,2000-10-02,$0,,$0,
410,55,,52 PICO RD,1.3,R,"$335,100","$335,100","$204,900","$130,200","$335,100","$288,600","$288,600","$16,980",1977-06-23,$0,,$0,
410,56,,243 BAKER HILL RD,46,S,"$3,700","$290,700",$0,"$290,700","$290,700","$3,700","$243,100","$82,500",2013-01-24,"$212,533",2007-10-05,$0,
410,57,,293 BAKER HILL RD,24,R,"$534,200","$602,700","$370,500","$232,200","$602,700","$477,400","$539,400","$500,000",2007-10-09,"$210,000",2000-07-27,$0,
410,58,,305 BAKER HILL RD,1.1,R,"$369,900","$369,900","$221,000","$148,900","$369,900","$298,300","$298,300","$10,000",1990-09-14,$0,,$0,
410,59,,171 GOOSE POND RD,2.9,R,"$134,500","$134,500","$31,900","$102,600","$134,500","$77,400","$77,400",$0,2013-12-17,"$1,500",1976-05-24,$0,
410,60,,179 GOOSE POND RD,21,R,"$177,500","$177,500","$37,100","$140,400","$177,500","$129,900","$129,900",$0,,$0,,$0,
410,61,,183 GOOSE POND RD,1.9,R,"$134,500","$134,500","$39,500","$95,000","$134,500","$189,200","$189,200",$0,,$0,,$0,
410,62,,193 GOOSE POND RD,0.3,R,"$77,400","$77,400","$27,000","$50,400","$77,400","$56,800","$56,800","$49,900",1989-09-14,"$45,000",1988-08-15,$0,
410,63,,203 GOOSE POND RD,2.1,R,"$297,900","$297,900","$194,300","$103,600","$297,900","$247,500","$247,500",$0,2012-07-27,"$255,000",2005-07-01,$0,
410,64,,239 GOOSE POND RD,30,R,"$161,600","$345,800","$41,400","$304,400","$345,800","$162,900","$304,000",$0,1983-04-04,$0,,$0,
410,66,,97 PICO RD,3.6,S,$100,"$107,900",$0,"$107,900","$107,900",$100,"$71,800",$0,2014-02-10,$0,,$0,
410,68,,252 GOOSE POND RD,64.37,R,"$173,300","$392,300","$54,200","$338,100","$392,300","$122,100","$320,800","$320,000",2009-11-23,"$5,500",1964-07-03,$0,
410,69,,240 GOOSE POND RD,79,R,"$689,000","$1,059,700","$525,100","$534,600","$1,059,700","$672,100","$1,008,400",$0,1983-04-04,$0,,$0,
410,70,,216 GOOSE POND RD,6.7,R,"$232,500","$232,500","$121,200","$111,300","$232,500","$173,900","$173,900","$175,500",2011-04-08,"$92,000",1996-09-03,$0,
410,73,,182 GOOSE POND RD,1.2,R,"$175,000","$175,000","$82,700","$92,300","$175,000","$138,900","$138,900","$159,000",2004-05-28,"$129,000",2002-09-20,$0,
410,74,,176 GOOSE POND RD,0.6,R,"$101,500","$101,500","$26,500","$75,000","$101,500","$75,500","$75,500","$25,000",1985-07-23,$0,,$0,
410,75,,174 GOOSE POND RD,0.17,R,"$86,500","$86,500","$40,000","$46,500","$86,500","$69,300","$69,300","$139,000",2008-12-09,$0,,$0,
410,77,,321 BAKER HILL RD,2.89,R,"$418,900","$418,900","$275,600","$143,300","$418,900","$295,600","$295,600",$0,2015-12-15,"$288,000",2004-01-15,$0,
410,78,,327 BAKER HILL RD,0.76,R,"$3,300","$3,300",$0,"$3,300","$3,300","$3,000","$3,000",$0,2015-12-15,"$288,000",2004-01-15,$0,
410,79,,331 BAKER HILL RD,7.9,R,"$220,100","$220,100","$68,200","$151,900","$220,100","$158,400","$158,400","$146,000",2013-06-28,"$25,000",2012-05-31,$0,
410,80,,347 BAKER HILL RD,40.8,R,"$535,800","$684,000","$384,800","$299,200","$684,000","$516,700","$701,100","$606,700",2020-06-19,"$526,000",2017-11-14,"$606,700",2020-06-19
411,4,,311 GOOSE POND RD,24,R,"$335,600","$441,600","$165,700","$275,900","$441,600","$257,700","$353,800","$2,666",2002-05-24,"$184,000",1997-07-15,$0,
411,5,,333 GOOSE POND RD,7.4,R,"$385,800","$385,800","$195,100","$190,700","$385,800","$381,800","$381,800","$375,000",2019-06-25,"$360,000",2010-12-17,$0,
411,6,,349 GOOSE POND RD,135,E,"$347,500","$347,500",$0,"$347,500","$347,500","$299,700","$299,700",$0,,$0,,$0,
411,7,,371 GOOSE POND RD,59.98,S,"$4,800","$311,600",$0,"$311,600","$311,600","$4,800","$260,400",$0,,$0,,$0,
411,9,,354 GOOSE POND RD,5.4,E,"$100,400","$100,400",$0,"$100,400","$100,400","$79,000","$79,000",$0,,$0,,$0,
411,10,,334 GOOSE POND RD,17,3,"$1,100","$217,300",$0,"$217,300","$217,300","$1,100","$168,200",$0,2011-01-06,$0,,$0,
411,11,,322 GOOSE POND RD,15,R,"$492,800","$564,700","$343,100","$221,600","$564,700","$447,100","$512,400",$0,2015-04-27,"$20,500",1977-09-23,$0,
411,12,,310 GOOSE POND RD,11.3,R,"$202,200","$255,400","$77,200","$178,200","$255,400","$182,600","$230,900",$0,2001-05-29,$0,,$0,
411,13,,290 GOOSE POND RD,37,S,"$4,400","$304,500",$0,"$304,500","$304,500","$4,400","$249,000","$325,000",2016-01-06,"$200,000",2006-06-20,$0,
412,2,,330 GRAFTON TK,55,3,"$3,600","$205,000",$0,"$205,000","$205,000","$3,600","$172,600",$0,2017-01-17,$0,,$0,
412,3,,280 GRAFTON TK,2076,S,"$102,500","$2,792,500",$0,"$2,792,500","$2,792,500","$102,500","$2,526,900",$0,2011-12-30,"$2,150,000",2006-09-06,$0,
413,1,,101 GRAFTON TK,0.24,R,"$155,600","$155,600","$70,500","$85,100","$155,600","$129,100","$129,100","$80,000",2001-03-29,$0,,$0,
413,2,,107 GRAFTON TK,7,R,"$337,300","$337,300","$182,400","$154,900","$337,300","$312,100","$312,100","$85,000",1998-07-01,$0,,$0,
413,3,,117 GRAFTON TK,5.8,R,"$296,600","$296,600","$154,000","$142,600","$296,600","$244,000","$244,000",$0,,$0,,$0,
413,5,,137 GRAFTON TK,13.9,R,"$718,300","$780,000","$527,000","$253,000","$780,000","$655,600","$711,600",$0,2018-07-02,"$189,000",1999-06-11,$0,
413,6,,139 GRAFTON TK,27.3,R,"$433,300","$561,400","$261,600","$299,800","$561,400","$417,400","$533,700","$100,000",1987-04-16,$0,,$0,
413,7,,177 GRAFTON TK,14.3,S,"$1,200","$83,700",$0,"$83,700","$83,700","$1,200","$65,400","$25,000",2000-12-19,"$18,500",1987-02-27,$0,
413,9,,210 GRAFTON TPK,66,R,"$188,800","$323,100","$58,600","$264,500","$323,100","$97,600","$219,300",$0,,$0,,$0,
413,10,,21 TYLER HILL RD,286,S,"$13,700","$324,600",$0,"$324,600","$324,600","$13,700","$292,700","$257,467",2014-07-07,$0,,$0,
413,11,,64 TYLER HILL RD,23,S,"$1,200","$59,000",$0,"$59,000","$59,000","$1,200","$52,600",$0,2011-12-30,"$1,330,000",2006-09-15,$0,
413,13,,194 GRAFTON TK,6.3,S,$500,"$72,300",$0,"$72,300","$72,300",$500,"$55,000","$27,533",2000-09-29,$1,1981-06-05,$0,
413,14,,172 GRAFTON TK,105,R,"$661,000","$842,600","$493,900","$348,700","$842,600","$594,500","$759,200",$0,2015-09-18,"$4,000",1978-06-06,$0,
413,15,,130 GRAFTON TK,95,S,"$6,800","$290,400",$0,"$290,400","$290,400","$6,800","$242,900","$325,000",2018-12-21,$0,,$0,
413,16,,100 GRAFTON TK,3.1,R,"$114,300","$114,300","$1,200","$113,100","$114,300","$88,200","$88,200","$94,000",2011-03-15,"$30,000",1996-03-12,$0,
413,17,,96 GRAFTON TK,2.95,R,"$110,100","$110,100",$0,"$110,100","$110,100","$84,500","$84,500","$94,000",2011-03-15,$0,,$0,
413,19,,17 CANAAN LEDGE LN (L/O),2.7,E,"$22,300","$22,300",$0,"$22,300","$22,300","$18,100","$18,100",$0,,$0,,$0,
413,20,,25 CANAAN LEDGE LN (L/O),16,E,"$77,500","$77,500",$0,"$77,500","$77,500","$68,300","$68,300",$0,,$0,,$0,
413,22,,22 CANAAN LEDGE LN,7.02,R,"$474,600","$474,600","$314,400","$160,200","$474,600","$414,700","$414,700","$360,000",2010-11-01,"$265,000",1989-06-08,$0,
413,23,,18 CANAAN LEDGE LN,2.2,R,"$494,300","$494,300","$325,600","$168,700","$494,300","$453,900","$453,900","$525,000",2020-05-04,"$555,000",2017-06-28,"$525,000",2020-05-04
413,24,,14 CANAAN LEDGE LN,2,R,"$67,900","$67,900","$4,300","$63,600","$67,900","$52,800","$52,800","$525,000",2020-04-04,"$555,000",2017-06-28,"$67,900",2020-04-04
413,25,,16 CANAAN LEDGE LN,0,R,$0,$0,$0,$0,$0,$0,$0,$0,,$0,,$0,
413,26,,10 CANAAN LEDGE LN,2.1,R,"$258,300","$258,300","$119,800","$138,500","$258,300","$206,500","$206,500","$220,000",2014-11-05,"$126,500",2000-06-20,$0,
413,27,,6 CANAAN LEDGE LN,2,R,"$296,500","$296,500","$165,800","$130,700","$296,500","$221,700","$221,700","$252,500",2016-11-18,"$129,000",1999-11-18,$0,
413,28,,4 CANAAN LEDGE LN,2,R,"$396,900","$396,900","$258,800","$138,100","$396,900","$377,100","$377,100","$350,000",2010-04-14,"$72,533",2002-10-09,$0,
413,29,,2 CANAAN LEDGE LN,2,R,"$432,200","$432,200","$294,100","$138,100","$432,200","$413,800","$413,800","$315,000",2006-04-28,"$88,000",2001-08-31,$0,
413,30,,72 GRAFTON TK,2,R,"$327,200","$327,200","$189,100","$138,100","$327,200","$268,800","$268,800","$2,667",2015-03-02,$0,,$0,
413,31,,70 GRAFTON TK,2,R,"$333,100","$333,100","$187,600","$145,500","$333,100","$328,600","$328,600",$0,2016-01-05,"$133,333",1993-08-02,$0,
413,33,,GRAFTON TK,556,E,"$625,400","$625,400",$0,"$625,400","$625,400","$565,200","$565,200","$205,720",1998-12-21,$0,,$0,
414,1,,5 FLINT HILL RD,1.1,R,"$16,100","$16,100",$0,"$16,100","$16,100","$12,600","$12,600",$0,2018-05-04,"$50,000",1997-01-16,$0,
414,2,,17 FLINT HILL RD,2.1,R,"$456,500","$456,500","$293,700","$162,800","$456,500","$429,700","$429,700",$0,2018-02-23,"$308,000",1996-12-30,$0,
414,3,,21 FLINT HILL RD,9,R,"$493,600","$493,600","$294,100","$199,500","$493,600","$434,700","$434,700","$448,000",2015-07-06,"$4,000",1999-02-16,$0,
414,5,,35 POUT POND LN,5.03,R,"$284,000","$284,000","$116,300","$167,700","$284,000","$232,900","$232,900","$182,000",2004-08-25,"$88,600",1990-09-19,$0,
414,6,,39 POUT POND LN,6.4,R,"$660,800","$660,800","$470,800","$190,000","$660,800","$529,900","$529,900","$140,000",2006-08-15,"$119,000",2005-06-01,$0,
414,7,,45 POUT POND LN,3.46,R,"$560,900","$560,900","$371,600","$189,300","$560,900","$554,300","$554,300","$565,000",2016-05-20,"$541,000",2012-07-31,$0,
414,8,,57 POUT POND LN,5.03,S,$200,"$33,200",$0,"$33,200","$33,200",$200,"$30,200","$675,000",2012-07-03,"$65,000",1999-04-30,$0,
414,9,1000,60 POUT POND LN,41.9,S,"$5,000","$419,900",$0,"$419,900","$419,900","$5,000","$331,500",$1,1991-12-04,$0,,$0,
414,11,1100,75 FLINT HILL RD,12.8,R,"$539,000","$611,500","$343,200","$268,300","$611,500","$471,300","$537,100",$0,2015-02-13,"$425,000",2009-02-20,$0,
414,11,1200,63 FLINT HILL RD,90.4,S,"$7,600","$428,700",$0,"$428,700","$428,700","$7,600","$403,400","$400,000",2009-12-16,"$215,000",1998-11-25,$0,
414,12,,91 FLINT HILL RD,12.4,R,"$394,400","$441,400","$222,900","$218,500","$441,400","$363,700","$406,300",$0,1992-04-30,"$4,000",1988-06-07,$0,
414,13,,80 POUT POND LN,43.7,R,"$1,289,400","$1,445,800","$831,300","$614,500","$1,445,800","$1,303,800","$1,445,700","$900,000",2009-12-16,"$115,000",1994-05-09,$0,
414,14,,39 SMITH MOUNTAIN RD,65,R,"$574,300","$785,600","$425,300","$360,300","$785,600","$550,400","$742,200","$785,000",2014-10-01,"$55,000",1988-04-28,$0,
415,30,,55 SMITH MOUNTAIN RD,70.1,R,"$330,800","$506,600","$162,200","$344,400","$506,600","$284,100","$443,500",$0,2009-08-17,"$4,000",1994-04-08,$0,
414,16,,67 SMITH MOUNTAIN RD,11.3,R,"$65,100","$111,900","$31,900","$80,000","$111,900","$67,800","$110,300","$10,000",1999-06-18,$0,,$0,
414,17,,30 SMITH MOUNTAIN RD,39,R,"$493,300","$637,200","$358,200","$279,000","$637,200","$405,900","$536,500",$0,2015-02-23,$0,,$0,
414,19,,12 SMITH MOUNTAIN RD,3.2,R,"$303,600","$303,600","$156,500","$147,100","$303,600","$270,400","$270,400",$0,1993-06-16,$0,,$0,
414,20,,99 FLINT HILL RD,4.2,R,"$480,900","$480,900","$304,300","$176,600","$480,900","$443,500","$443,500",$0,2015-02-25,$0,,$0,
414,21,,107 FLINT HILL RD,1.26,R,"$266,100","$266,100","$129,400","$136,700","$266,100","$194,300","$194,300",$0,1983-08-21,$0,,$0,
414,22,,115 FLINT HILL RD,0.97,R,"$235,600","$235,600","$114,800","$120,800","$235,600","$162,800","$162,800",$0,1998-09-10,$0,,$0,
414,23,,119 FLINT HILL RD,8.9,R,"$209,700","$209,700","$66,500","$143,200","$209,700","$158,700","$158,700",$0,,$0,,$0,
414,25,,321 DORCHESTER RD,29,3,"$3,400","$299,900",$0,"$299,900","$299,900","$3,400","$249,500",$0,2016-09-06,$0,,$0,
414,26,1000,74 FLINT HILL RD,23.6,R,"$792,700","$926,800","$510,900","$415,900","$926,800","$662,900","$784,400","$779,000",2011-07-05,"$350,000",1995-03-21,$0,
414,26,2000,66 FLINT HILL RD,14.8,R,"$691,300","$775,400","$455,900","$319,500","$775,400","$648,600","$725,000",$0,,$0,,$0,
414,27,,44 FLINT HILL RD,36.9,E,"$590,700","$590,700","$176,600","$414,100","$590,700","$536,700","$536,700",$0,,$0,,$0,
414,28,,8 FLINT HILL RD,3,R,"$447,000","$447,000","$278,300","$168,700","$447,000","$409,900","$409,900","$250,000",2000-06-01,"$220,000",1996-09-19,$0,
414,29,,261 DORCHESTER RD,12,R,"$587,400","$648,000","$457,500","$190,500","$648,000","$482,800","$537,500",$0,1993-08-19,"$105,000",1987-08-12,$0,
414,30,1000,265 DORCHESTER RD,7.6,R,"$521,300","$521,300","$363,500","$157,800","$521,300","$409,900","$409,900","$550,000",2020-09-09,"$409,733",2013-04-15,"$550,000",2020-09-09
414,30,2000,263 DORCHESTER RD,4.41,R,"$378,800","$378,800","$238,500","$140,300","$378,800","$354,100","$354,100","$39,000",1993-07-06,"$4,000",1992-09-18,$0,
414,31,,267 DORCHESTER RD,3.1,R,"$279,700","$279,700","$149,000","$130,700","$279,700","$221,100","$221,100","$5,000",1999-05-25,"$105,000",1987-08-12,$0,
414,32,,307 DORCHESTER RD,37.5,R,"$326,500","$565,000","$156,000","$409,000","$565,000","$285,600","$501,900",$0,2016-09-06,$0,,$0,
414,34,,343 DORCHESTER RD,3.1,R,"$379,400","$379,400","$232,800","$146,600","$379,400","$368,000","$368,000","$110,000",1990-12-17,"$24,948",1989-12-15,$0,
414,35,,353 DORCHESTER RD,5.5,R,"$497,400","$497,400","$324,100","$173,300","$497,400","$442,400","$442,400","$57,500",1978-06-13,"$32,500",1974-11-08,$0,
414,36,,359 DORCHESTER RD,2.32,R,"$326,100","$326,100","$190,300","$135,800","$326,100","$313,600","$313,600","$30,000",1988-12-13,"$7,500",1988-11-17,$0,
414,37,,361 DORCHESTER RD,2.2,R,"$155,100","$155,100","$28,300","$126,800","$155,100","$104,900","$104,900",$0,2003-01-02,"$7,500",1988-11-17,$0,
414,38,,371 DORCHESTER RD,22,R,"$321,500","$417,100","$184,700","$232,400","$417,100","$290,400","$377,300","$187,500",2020-01-06,$0,,$0,
414,39,,379 DORCHESTER RD (LAND ONLY),0.54,E,"$5,200","$5,200",$0,"$5,200","$5,200","$4,500","$4,500",$187,1988-04-16,$0,,$0,
414,40,,383 DORCHESTER RD,4.6,R,"$443,700","$443,700","$292,900","$150,800","$443,700","$432,700","$432,700","$340,000",2013-09-09,"$145,000",2010-06-11,$0,
